date,quintile,pre_vol,is_signal,in_analysis_period
1998-11-20,3.0,0.006604423599804054,False,False
1998-11-23,4.0,0.007998071590589188,False,False
1998-11-24,4.0,0.008330815192812292,False,False
1998-11-25,4.0,0.007870796876469357,False,False
1998-11-27,4.0,0.007833396049099986,False,False
1998-11-30,5.0,0.010296760726978604,False,False
1998-12-01,5.0,0.010437396597873318,False,False
1998-12-02,5.0,0.010256519677340772,False,False
1998-12-03,5.0,0.011664445800197314,False,False
1998-12-04,5.0,0.012885483463882961,False,False
1998-12-07,5.0,0.01289593990021587,False,False
1998-12-08,5.0,0.013096023551485356,False,False
1998-12-09,5.0,0.013085420825650403,False,False
1998-12-10,5.0,0.01385453920643189,False,False
1998-12-11,5.0,0.013630727943123278,False,False
1998-12-14,5.0,0.013413210555682663,False,False
1998-12-15,5.0,0.014590156233040434,False,False
1998-12-16,5.0,0.014534103836737118,False,False
1998-12-17,5.0,0.015157792934996686,False,False
1998-12-18,5.0,0.013633735924519412,False,False
1998-12-21,5.0,0.013764647182872604,False,False
1998-12-22,5.0,0.01369186094024806,False,False
1998-12-23,5.0,0.013214958757733503,False,False
1998-12-24,5.0,0.01221629339636171,False,False
1998-12-28,5.0,0.012108137002838706,False,False
1998-12-29,5.0,0.012230955952803371,False,False
1998-12-30,5.0,0.012613174328433474,False,False
1998-12-31,5.0,0.011552376275236252,False,False
1999-01-04,5.0,0.011603879907076821,False,False
1999-01-05,4.0,0.009212901551226798,False,False
1999-01-06,4.0,0.009571457955528193,False,False
1999-01-07,4.0,0.009651765087312934,False,False
1999-01-08,4.0,0.009299856034675138,False,False
1999-01-11,5.0,0.010044969816452042,False,False
1999-01-12,5.0,0.011590785032152351,False,False
1999-01-13,5.0,0.01170772975528392,False,False
1999-01-14,5.0,0.011511834650843688,False,False
1999-01-15,5.0,0.013471284725801185,False,False
1999-01-19,5.0,0.013555183290508288,False,False
1999-01-20,5.0,0.013155543404068054,False,False
1999-01-21,5.0,0.013846222090772256,False,False
1999-01-22,5.0,0.014013507425863584,False,False
1999-01-25,5.0,0.014148452742431997,False,False
1999-01-26,5.0,0.014241811088196402,False,False
1999-01-27,5.0,0.012934908489553571,False,False
1999-01-28,5.0,0.01392757062522986,False,False
1999-01-29,5.0,0.014222562852155545,False,False
1999-02-01,5.0,0.014076605783324515,False,False
1999-02-02,5.0,0.013164474535511903,False,False
1999-02-03,5.0,0.013178363037895572,False,False
1999-02-04,5.0,0.013244707524084047,False,False
1999-02-05,5.0,0.011618519830701196,False,False
1999-02-08,5.0,0.011488347991007024,False,False
1999-02-09,5.0,0.012810484313668482,False,False
1999-02-10,5.0,0.012228028425393169,False,False
1999-02-11,5.0,0.013732766126123947,False,False
1999-02-12,5.0,0.014699888519201725,False,False
1999-02-16,5.0,0.014351678332692902,False,False
1999-02-17,5.0,0.014731279820670455,False,False
1999-02-18,5.0,0.014155646399024386,False,False
1999-02-19,5.0,0.013711526755851328,False,False
1999-02-22,5.0,0.01563519080632584,False,False
1999-02-23,5.0,0.015440596890752905,False,False
1999-02-24,5.0,0.01574413337177968,False,False
1999-02-25,5.0,0.015019156173020505,False,False
1999-02-26,5.0,0.014957909004767227,False,False
1999-03-01,5.0,0.014927151511263231,False,False
1999-03-02,5.0,0.0137714209802441,False,False
1999-03-03,5.0,0.013686524777871942,False,False
1999-03-04,5.0,0.012594344018455729,False,False
1999-03-05,5.0,0.012779422584347656,False,False
1999-03-08,5.0,0.012660642070511114,False,False
1999-03-09,5.0,0.011807337082047417,False,False
1999-03-10,5.0,0.011628947383454488,False,False
1999-03-11,5.0,0.011715655447335467,False,False
1999-03-12,4.0,0.009737042617610919,False,False
1999-03-15,4.0,0.009971970910191204,False,False
1999-03-16,4.0,0.008894960014229488,False,False
1999-03-17,4.0,0.008883139136597709,False,False
1999-03-18,4.0,0.009018615420660087,False,False
1999-03-19,4.0,0.01007362239430129,False,False
1999-03-22,4.0,0.009586656503486307,False,False
1999-03-23,5.0,0.012737955102679315,False,False
1999-03-24,5.0,0.012196583504127641,False,False
1999-03-25,5.0,0.011447466987514181,False,False
1999-03-26,5.0,0.011474904746396427,False,False
1999-03-29,5.0,0.012749621039342131,False,False
1999-03-30,5.0,0.01290924626696363,False,False
1999-03-31,5.0,0.013075019650100647,False,False
1999-04-01,5.0,0.01316945294505562,False,False
1999-04-05,5.0,0.014117971887924049,False,False
1999-04-06,5.0,0.01413971471050508,False,False
1999-04-07,5.0,0.014067576643746372,False,False
1999-04-08,5.0,0.013966432440336404,False,False
1999-04-09,5.0,0.013314048807138504,False,False
1999-04-12,5.0,0.013310701130181981,False,False
1999-04-13,5.0,0.010504787314591847,False,False
1999-04-14,5.0,0.011877224358624082,False,False
1999-04-15,5.0,0.011362664456958493,False,False
1999-04-16,5.0,0.011250864034099159,False,False
1999-04-19,5.0,0.01160045012322783,False,False
1999-04-20,5.0,0.012024317412466137,False,False
1999-04-21,5.0,0.012914986556561543,False,False
1999-04-22,5.0,0.01344617232011387,False,False
1999-04-23,5.0,0.012510165053418735,False,False
1999-04-26,5.0,0.01244727330166604,False,False
1999-04-27,5.0,0.012378020922983807,False,False
1999-04-28,5.0,0.012259563057295843,False,False
1999-04-29,5.0,0.012341296251683094,False,False
1999-04-30,5.0,0.012198678417083516,False,False
1999-05-03,5.0,0.012776424737992375,False,False
1999-05-04,5.0,0.01286431183638911,False,False
1999-05-05,5.0,0.013128770742473017,False,False
1999-05-06,5.0,0.013527895924481025,False,False
1999-05-07,5.0,0.011897995810232216,False,False
1999-05-10,5.0,0.01165723843999666,False,False
1999-05-11,5.0,0.010429898437180481,False,False
1999-05-12,4.0,0.009536884925833811,False,False
1999-05-13,4.0,0.009542159307443643,False,False
1999-05-14,5.0,0.011256598734871554,False,False
1999-05-17,5.0,0.011241693012008495,False,False
1999-05-18,5.0,0.01108151744219342,False,False
1999-05-19,5.0,0.011228445847701624,False,False
1999-05-20,5.0,0.01117043520248428,False,False
1999-05-21,5.0,0.01049162788260117,False,False
1999-05-24,5.0,0.010618411255278326,False,False
1999-05-25,5.0,0.010717242174198241,False,False
1999-05-26,5.0,0.011580790779280798,False,False
1999-05-27,5.0,0.011893872752300007,False,False
1999-05-28,5.0,0.012961427173646872,False,False
1999-06-01,5.0,0.012392374993674373,False,False
1999-06-02,5.0,0.012147066585158283,False,False
1999-06-03,5.0,0.012191809423977018,False,False
1999-06-04,5.0,0.0126834111719906,False,False
1999-06-07,5.0,0.012766070823138704,False,False
1999-06-08,5.0,0.013173405586735897,False,False
1999-06-09,5.0,0.012933524854027193,False,False
1999-06-10,5.0,0.013235602711351442,False,False
1999-06-11,5.0,0.013254196114405493,False,False
1999-06-14,5.0,0.01243854424387134,False,False
1999-06-15,5.0,0.01157434443771455,False,False
1999-06-16,5.0,0.012320557429957548,False,False
1999-06-17,5.0,0.011033340242614062,False,False
1999-06-18,4.0,0.010417362029946909,False,False
1999-06-21,4.0,0.010166818089876732,False,False
1999-06-22,5.0,0.010713017898111238,False,False
1999-06-23,5.0,0.010764923052726033,False,False
1999-06-24,4.0,0.009829298165672459,False,False
1999-06-25,4.0,0.009691785612564514,False,False
1999-06-28,4.0,0.009635448693771935,False,False
1999-06-29,4.0,0.010360259406069864,False,False
1999-06-30,4.0,0.010158010084105436,False,False
1999-07-01,4.0,0.009677903068809389,False,False
1999-07-02,4.0,0.009616563134850143,False,False
1999-07-06,4.0,0.009816188329338844,False,False
1999-07-07,4.0,0.008428744375560444,False,False
1999-07-08,4.0,0.00843629524527763,False,False
1999-07-09,4.0,0.008483974547452188,False,False
1999-07-12,4.0,0.008625228980963524,False,False
1999-07-13,4.0,0.008108401088430691,False,False
1999-07-14,4.0,0.007972753313878327,False,False
1999-07-15,2.0,0.006481132408611592,False,False
1999-07-16,2.0,0.006308083577804309,False,False
1999-07-19,3.0,0.006906863597256542,False,False
1999-07-20,4.0,0.009087813252393596,False,False
1999-07-21,4.0,0.00811530342740118,False,False
1999-07-22,4.0,0.008706711007997983,False,False
1999-07-23,4.0,0.008367598028472025,False,False
1999-07-26,4.0,0.008474364732573994,False,False
1999-07-27,4.0,0.008977452002857851,False,False
1999-07-28,4.0,0.00902786692679064,False,False
1999-07-29,4.0,0.009720273117033128,False,False
1999-07-30,4.0,0.009849689703093382,False,False
1999-08-02,4.0,0.009885516792727601,False,False
1999-08-03,4.0,0.009694019397128018,False,False
1999-08-04,4.0,0.009284821868868512,False,False
1999-08-05,4.0,0.009277119329562074,False,False
1999-08-06,4.0,0.009346095091366495,False,False
1999-08-09,4.0,0.008114959534250567,False,False
1999-08-10,4.0,0.008223349170823352,True,False
1999-08-11,4.0,0.00960191654686428,False,False
1999-08-12,4.0,0.009602038917203057,False,False
1999-08-13,5.0,0.011708238845931149,False,False
1999-08-16,5.0,0.011229311175338902,False,False
1999-08-17,5.0,0.011631928445371153,False,False
1999-08-18,5.0,0.01081660395804495,False,False
1999-08-19,5.0,0.01069167306573738,False,False
1999-08-20,5.0,0.011023546967592106,False,False
1999-08-23,5.0,0.011806762736104835,False,False
1999-08-24,5.0,0.01100761370720439,False,False
1999-08-25,5.0,0.011317847529463545,False,False
1999-08-26,5.0,0.011755200038458907,False,False
1999-08-27,5.0,0.012232288806060103,False,False
1999-08-30,5.0,0.012833439383532359,False,False
1999-08-31,5.0,0.01227503263067515,False,False
1999-09-01,5.0,0.012355188954463348,False,False
1999-09-02,5.0,0.01110132996441596,False,False
1999-09-03,5.0,0.013542006686906817,False,False
1999-09-07,5.0,0.013402327625025365,False,False
1999-09-08,5.0,0.013248762118643675,False,False
1999-09-09,5.0,0.013074010543580138,False,False
1999-09-10,5.0,0.012858082363898456,False,False
1999-09-13,5.0,0.012002397028857276,False,False
1999-09-14,5.0,0.012032831999707,False,False
1999-09-15,5.0,0.01165059959562416,False,False
1999-09-16,5.0,0.011235914213863284,False,False
1999-09-17,5.0,0.011669098972628298,False,False
1999-09-20,4.0,0.010531913615345391,False,False
1999-09-21,5.0,0.012026869065939867,False,False
1999-09-22,5.0,0.011800423456417169,False,False
1999-09-23,5.0,0.013075733069424285,False,False
1999-09-24,4.0,0.009674953797563692,False,False
1999-09-27,4.0,0.009962879157524317,False,False
1999-09-28,4.0,0.009984501653765255,False,False
1999-09-29,4.0,0.0100121998006279,False,False
1999-09-30,5.0,0.010697231151796695,False,False
1999-10-01,5.0,0.010729091892871646,False,False
1999-10-04,5.0,0.011963236525099227,False,False
1999-10-05,5.0,0.011455084655947138,False,False
1999-10-06,5.0,0.012559329422516526,False,False
1999-10-07,5.0,0.01212500310829015,False,False
1999-10-08,5.0,0.012757863816862423,False,False
1999-10-11,5.0,0.011224066932250393,False,False
1999-10-12,5.0,0.01222870422512547,False,False
1999-10-13,5.0,0.01193224704946017,False,False
1999-10-14,5.0,0.011921309512416255,False,False
1999-10-15,5.0,0.014087482542762068,False,False
1999-10-18,5.0,0.0142250195553102,False,False
1999-10-19,5.0,0.014083313083078017,False,False
1999-10-20,5.0,0.015033613100755726,False,False
1999-10-21,5.0,0.015090765965637784,False,False
1999-10-22,5.0,0.014861526617538345,False,False
1999-10-25,5.0,0.014938486414046851,False,False
1999-10-26,5.0,0.014064616429937804,False,False
1999-10-27,5.0,0.014491527494387988,False,False
1999-10-28,5.0,0.016997836981053054,False,False
1999-10-29,5.0,0.01744578589000174,False,False
1999-11-01,5.0,0.01682649661808319,False,False
1999-11-02,5.0,0.015600049790336388,False,False
1999-11-03,5.0,0.015538242909327798,False,False
1999-11-04,5.0,0.012444803086097031,False,False
1999-11-05,5.0,0.01244384291293423,False,False
1999-11-08,5.0,0.012448522955513998,False,False
1999-11-09,5.0,0.012148496583855138,False,False
1999-11-10,5.0,0.011897789254607613,False,False
1999-11-11,5.0,0.011613032437436912,False,False
1999-11-12,5.0,0.011312755618342458,False,False
1999-11-15,4.0,0.010712384948648965,False,False
1999-11-16,5.0,0.011123297951069238,False,False
1999-11-17,4.0,0.008157625520164047,False,False
1999-11-18,3.0,0.007699822417010554,False,False
1999-11-19,3.0,0.0073560904493488065,False,False
1999-11-22,3.0,0.007086230802657422,False,False
1999-11-23,4.0,0.00815555505219925,False,False
1999-11-24,4.0,0.008289634946289337,False,False
1999-11-26,4.0,0.008288173872783838,False,False
1999-11-29,4.0,0.008555630604603074,False,False
1999-11-30,4.0,0.009095341753009821,False,False
1999-12-01,4.0,0.009109844082245445,False,False
1999-12-02,4.0,0.009216130564598034,False,False
1999-12-03,4.0,0.009858536041903813,False,False
1999-12-06,4.0,0.010115232012261813,False,False
1999-12-07,4.0,0.009294207978216633,False,False
1999-12-08,4.0,0.009181677883748648,False,False
1999-12-09,4.0,0.008752403861266354,False,False
1999-12-10,4.0,0.008947585697133057,False,False
1999-12-13,4.0,0.008951048024800907,False,False
1999-12-14,4.0,0.008694228378368111,False,False
1999-12-15,4.0,0.008577908676019017,False,False
1999-12-16,4.0,0.00864509702933127,False,False
1999-12-17,4.0,0.008454877147515662,False,False
1999-12-20,3.0,0.00747236480451902,False,False
1999-12-21,3.0,0.007780998403161041,False,False
1999-12-22,3.0,0.007570710458845089,False,False
1999-12-23,3.0,0.007304850060329099,False,False
1999-12-27,3.0,0.006949484630707691,False,False
1999-12-28,2.0,0.006111414986267656,False,False
1999-12-29,2.0,0.005854158880897469,False,False
1999-12-30,2.0,0.005885661698203762,False,False
1999-12-31,2.0,0.005801124863166728,False,False
2000-01-03,2.0,0.006597908695194798,False,True
2000-01-04,5.0,0.01263854129427661,False,True
2000-01-05,5.0,0.012478093572241278,False,True
2000-01-06,5.0,0.012423127622977433,False,True
2000-01-07,5.0,0.014444014819475817,False,True
2000-01-10,5.0,0.01465592845740859,False,True
2000-01-11,5.0,0.014942201261231344,False,True
2000-01-12,5.0,0.014983772232665695,False,True
2000-01-13,5.0,0.014747774551859067,False,True
2000-01-14,5.0,0.015037835123764056,False,True
2000-01-18,5.0,0.015162146874066685,False,True
2000-01-19,5.0,0.01511845652636741,False,True
2000-01-20,5.0,0.015220106312900477,False,True
2000-01-21,5.0,0.015178870760342687,False,True
2000-01-24,5.0,0.016672569331532865,False,True
2000-01-25,5.0,0.013063018101690112,False,True
2000-01-26,5.0,0.013116105305834364,False,True
2000-01-27,5.0,0.013156896434158589,False,True
2000-01-28,5.0,0.012621867618188065,False,True
2000-01-31,5.0,0.014326382802975691,False,True
2000-02-01,5.0,0.014456664244873445,False,True
2000-02-02,5.0,0.014435253932830112,False,True
2000-02-03,5.0,0.014372811324562534,False,True
2000-02-04,5.0,0.013970327289411073,False,True
2000-02-07,5.0,0.013906915562333899,False,True
2000-02-08,5.0,0.01438167852237716,False,True
2000-02-09,5.0,0.015310411044306067,False,True
2000-02-10,5.0,0.015369786001404285,False,True
2000-02-11,5.0,0.01453975751678081,False,True
2000-02-14,5.0,0.014434848905166013,False,True
2000-02-15,5.0,0.014625411426015733,False,True
2000-02-16,5.0,0.014851136839401279,False,True
2000-02-17,5.0,0.012608903755278547,False,True
2000-02-18,5.0,0.013413357033653595,False,True
2000-02-22,5.0,0.013050991153681009,False,True
2000-02-23,5.0,0.01326817711994796,False,True
2000-02-24,5.0,0.012679312052472325,False,True
2000-02-25,5.0,0.012982474339736944,False,True
2000-02-28,5.0,0.013606062652594118,False,True
2000-02-29,5.0,0.013732021271756526,False,True
2000-03-01,5.0,0.013191444113657481,False,True
2000-03-02,5.0,0.013145542875898857,False,True
2000-03-03,5.0,0.013039294954458935,False,True
2000-03-06,5.0,0.013550820753969009,False,True
2000-03-07,5.0,0.01494894375336361,False,True
2000-03-08,5.0,0.015011653830847394,False,True
2000-03-09,5.0,0.016590924125473586,False,True
2000-03-10,5.0,0.014045558767082049,False,True
2000-03-13,5.0,0.014319700998827565,False,True
2000-03-14,5.0,0.015146249295304191,False,True
2000-03-15,5.0,0.016342842429223573,False,True
2000-03-16,5.0,0.01940998361977563,False,True
2000-03-17,5.0,0.01937275212609885,False,True
2000-03-20,5.0,0.01945947504314239,False,True
2000-03-21,5.0,0.02020990677225039,False,True
2000-03-22,5.0,0.02018347983958815,False,True
2000-03-23,5.0,0.02008551450764538,False,True
2000-03-24,5.0,0.01945746906218129,False,True
2000-03-27,5.0,0.017316894875096737,False,True
2000-03-28,5.0,0.018047034267949305,False,True
2000-03-29,5.0,0.01731782753708785,False,True
2000-03-30,5.0,0.01787614659118844,False,True
2000-03-31,5.0,0.017494636354186868,False,True
2000-04-03,5.0,0.016143714488096324,False,True
2000-04-04,5.0,0.01583441913250997,False,True
2000-04-05,4.0,0.010564641654424115,False,True
2000-04-06,4.0,0.010759010260884355,False,True
2000-04-07,4.0,0.010755405851074873,False,True
2000-04-10,4.0,0.008945407562128915,False,True
2000-04-11,4.0,0.008901240957520902,False,True
2000-04-12,4.0,0.009242950388236975,False,True
2000-04-13,4.0,0.0100650494515542,False,True
2000-04-14,5.0,0.017966086079454675,False,True
2000-04-17,5.0,0.02098822755478718,False,True
2000-04-18,5.0,0.02280293606586042,False,True
2000-04-19,5.0,0.02268837280362383,False,True
2000-04-20,5.0,0.022620596842438213,False,True
2000-04-24,5.0,0.022502308718050798,False,True
2000-04-25,5.0,0.024464181695816208,False,True
2000-04-26,5.0,0.024601817716862776,False,True
2000-04-27,5.0,0.024444382354090525,False,True
2000-04-28,5.0,0.024262667745678337,False,True
2000-05-01,5.0,0.024492200686935,False,True
2000-05-02,5.0,0.02475123301000026,False,True
2000-05-03,5.0,0.024707348814243198,False,True
2000-05-04,5.0,0.024297082412759973,False,True
2000-05-05,5.0,0.017874529840077025,False,True
2000-05-08,5.0,0.015988746806440083,False,True
2000-05-09,5.0,0.014100339193903138,False,True
2000-05-10,5.0,0.014883785199161928,False,True
2000-05-11,5.0,0.015729460692319737,False,True
2000-05-12,5.0,0.01596788663088175,False,True
2000-05-15,5.0,0.014418742171011096,False,True
2000-05-16,5.0,0.01437229985924388,False,True
2000-05-17,5.0,0.014743513421534866,False,True
2000-05-18,5.0,0.014697851215600528,False,True
2000-05-19,5.0,0.015246243380648516,False,True
2000-05-22,5.0,0.014861219210046704,False,True
2000-05-23,5.0,0.014627273278219426,False,True
2000-05-24,5.0,0.015577851783877918,False,True
2000-05-25,5.0,0.015089765803557338,False,True
2000-05-26,5.0,0.015059428685020438,False,True
2000-05-30,5.0,0.017446571193031786,False,True
2000-05-31,5.0,0.016356430890820773,False,True
2000-06-01,5.0,0.01650666581527419,False,True
2000-06-02,5.0,0.01706290452691903,False,True
2000-06-05,5.0,0.016290452434162165,False,True
2000-06-06,5.0,0.01620160232581306,False,True
2000-06-07,5.0,0.01599159291360619,False,True
2000-06-08,5.0,0.015962778522902215,False,True
2000-06-09,5.0,0.014684937081069849,False,True
2000-06-12,5.0,0.014820570562358405,False,True
2000-06-13,5.0,0.013835057351684147,False,True
2000-06-14,5.0,0.013314132657494452,False,True
2000-06-15,5.0,0.012475948861740293,False,True
2000-06-16,5.0,0.012940497513579813,False,True
2000-06-19,4.0,0.010781334270571409,False,True
2000-06-20,4.0,0.011050716662834068,False,True
2000-06-21,4.0,0.009919833767588418,False,True
2000-06-22,4.0,0.009801482995647997,False,True
2000-06-23,4.0,0.009839769144774064,False,True
2000-06-26,4.0,0.010106836943023579,False,True
2000-06-27,4.0,0.009763217588533294,False,True
2000-06-28,4.0,0.009675754141638045,False,True
2000-06-29,4.0,0.009901824835615249,False,True
2000-06-30,4.0,0.009974724487738194,False,True
2000-07-03,4.0,0.009371778046069621,False,True
2000-07-05,4.0,0.010292053089103533,False,True
2000-07-06,4.0,0.01038358777453356,False,True
2000-07-07,4.0,0.010906104544251966,False,True
2000-07-10,4.0,0.01015781906454602,False,True
2000-07-11,4.0,0.010041000233670088,False,True
2000-07-12,4.0,0.01025168496674524,False,True
2000-07-13,4.0,0.00866216365313772,False,True
2000-07-14,3.0,0.008403185139823388,False,True
2000-07-17,3.0,0.008236611499852308,False,True
2000-07-18,4.0,0.008914089654892592,False,True
2000-07-19,4.0,0.009298995833882044,False,True
2000-07-20,4.0,0.009050465114767316,False,True
2000-07-21,4.0,0.009497157708771546,False,True
2000-07-24,4.0,0.009629989064709398,False,True
2000-07-25,4.0,0.008647454073438733,False,True
2000-07-26,4.0,0.009501062040100303,False,True
2000-07-27,3.0,0.008411965546299267,False,True
2000-07-28,4.0,0.009872505215100703,False,True
2000-07-31,4.0,0.010132745300452505,False,True
2000-08-01,4.0,0.009920162935584518,False,True
2000-08-02,4.0,0.009873426500764138,False,True
2000-08-03,4.0,0.009890544436781043,False,True
2000-08-04,4.0,0.01021476166887509,False,True
2000-08-07,4.0,0.010460937213898456,False,True
2000-08-08,4.0,0.010273709111150298,False,True
2000-08-09,4.0,0.010065281588211416,False,True
2000-08-10,4.0,0.009952948500218108,False,True
2000-08-11,4.0,0.009785808262693317,False,True
2000-08-14,4.0,0.010252387975447858,False,True
2000-08-15,4.0,0.00935588304478326,False,True
2000-08-16,4.0,0.009394214073039996,False,True
2000-08-17,3.0,0.007189870208379632,False,True
2000-08-18,3.0,0.007299271383528727,False,True
2000-08-21,3.0,0.007301996615331534,False,True
2000-08-22,3.0,0.007346012252649718,False,True
2000-08-23,3.0,0.007129283152525754,False,True
2000-08-24,3.0,0.007011145496372839,False,True
2000-08-25,2.0,0.006560337494016614,False,True
2000-08-28,2.0,0.006633287276530886,False,True
2000-08-29,2.0,0.006336750647799509,False,True
2000-08-30,2.0,0.005926929484135997,False,True
2000-08-31,2.0,0.006109205299093164,False,True
2000-09-01,2.0,0.005207325563233132,False,True
2000-09-05,2.0,0.005696225135975456,False,True
2000-09-06,2.0,0.006333418469476575,False,True
2000-09-07,2.0,0.005904586672530694,False,True
2000-09-08,2.0,0.006040874137874603,False,True
2000-09-11,2.0,0.005927252131263463,False,True
2000-09-12,2.0,0.006043535682578424,False,True
2000-09-13,2.0,0.005855054763684387,False,True
2000-09-14,2.0,0.005822779066172543,False,True
2000-09-15,2.0,0.006290279648861344,False,True
2000-09-18,2.0,0.006784558438892205,False,True
2000-09-19,3.0,0.00774635102046504,False,True
2000-09-20,3.0,0.007777093867785491,False,True
2000-09-21,3.0,0.006917037705403796,False,True
2000-09-22,2.0,0.006808301183241274,False,True
2000-09-25,2.0,0.006688877003888994,False,True
2000-09-26,2.0,0.006577992522890483,False,True
2000-09-27,2.0,0.005983806325638274,False,True
2000-09-28,4.0,0.009071088866455185,False,True
2000-09-29,4.0,0.009742377600490001,False,True
2000-10-02,4.0,0.009737324667099315,False,True
2000-10-03,4.0,0.009728588791941068,False,True
2000-10-04,4.0,0.009982645826987142,False,True
2000-10-05,4.0,0.009751340607020629,False,True
2000-10-06,4.0,0.010285143825083977,False,True
2000-10-09,4.0,0.009666858188250126,False,True
2000-10-10,4.0,0.009869072964957551,True,True
2000-10-11,4.0,0.010446410667068572,False,True
2000-10-12,5.0,0.011831320016770541,False,True
2000-10-13,5.0,0.015750958732124284,False,True
2000-10-16,5.0,0.015710189494988026,False,True
2000-10-17,5.0,0.016216964844283557,False,True
2000-10-18,5.0,0.01439707079989347,False,True
2000-10-19,5.0,0.017639805603980964,False,True
2000-10-20,5.0,0.017772342214762198,False,True
2000-10-23,5.0,0.01771881512845767,False,True
2000-10-24,5.0,0.01763123735105811,False,True
2000-10-25,5.0,0.018561707071527524,False,True
2000-10-26,5.0,0.018023415558822534,False,True
2000-10-27,5.0,0.01834569334536286,False,True
2000-10-30,5.0,0.018526014968326756,False,True
2000-10-31,5.0,0.018646094745746626,False,True
2000-11-01,5.0,0.016922677191811602,False,True
2000-11-02,5.0,0.014880817207466642,False,True
2000-11-03,5.0,0.01490445959072148,False,True
2000-11-06,5.0,0.013655928431276774,False,True
2000-11-07,5.0,0.013418917372904642,False,True
2000-11-08,5.0,0.011472919497104626,False,True
2000-11-09,5.0,0.011549504849352245,False,True
2000-11-10,5.0,0.013331889096574479,False,True
2000-11-13,5.0,0.013517477746592616,False,True
2000-11-14,5.0,0.013601097664658548,False,True
2000-11-15,5.0,0.013636276368863607,False,True
2000-11-16,5.0,0.013806894193452102,False,True
2000-11-17,5.0,0.013205614519146222,False,True
2000-11-20,5.0,0.01206721879568685,False,True
2000-11-21,5.0,0.012244803274145052,False,True
2000-11-22,5.0,0.012569606971544623,False,True
2000-11-24,5.0,0.01364482879929812,False,True
2000-11-27,5.0,0.01372033023700483,False,True
2000-11-28,5.0,0.013735979386482366,False,True
2000-11-29,5.0,0.013559078100707393,False,True
2000-11-30,5.0,0.014277543288886984,False,True
2000-12-01,5.0,0.013065088017463424,False,True
2000-12-04,5.0,0.013099965744149013,False,True
2000-12-05,5.0,0.01563413906384771,False,True
2000-12-06,5.0,0.01625938449191418,False,True
2000-12-07,5.0,0.016016125415396723,False,True
2000-12-08,5.0,0.016943951230178934,False,True
2000-12-11,5.0,0.016151117733765024,False,True
2000-12-12,5.0,0.016300688550630656,False,True
2000-12-13,5.0,0.01553315616795345,False,True
2000-12-14,5.0,0.01563945957603364,False,True
2000-12-15,5.0,0.01656484296596028,False,True
2000-12-18,5.0,0.01661138452097839,False,True
2000-12-19,5.0,0.016851568037143317,False,True
2000-12-20,5.0,0.018050584189148355,False,True
2000-12-21,5.0,0.018267294682081818,False,True
2000-12-22,5.0,0.019451338561979274,False,True
2000-12-26,5.0,0.01611690364372786,False,True
2000-12-27,5.0,0.015871674478434517,False,True
2000-12-28,5.0,0.015867120759205485,False,True
2000-12-29,5.0,0.014968174646941891,False,True
2001-01-02,5.0,0.016132222696441104,False,True
2001-01-03,5.0,0.021638753322164028,False,True
2001-01-04,5.0,0.021707935012064417,False,True
2001-01-05,5.0,0.022510888478570697,False,True
2001-01-08,5.0,0.02181002529449308,False,True
2001-01-09,5.0,0.021705780470702964,False,True
2001-01-10,5.0,0.02159643525913169,False,True
2001-01-11,5.0,0.01960394211646114,False,True
2001-01-12,5.0,0.01971835081277871,False,True
2001-01-16,5.0,0.018759573170112512,False,True
2001-01-17,5.0,0.01868589846864531,False,True
2001-01-18,5.0,0.018843675011064293,False,True
2001-01-19,5.0,0.018868478007808113,False,True
2001-01-22,5.0,0.018605541074229966,False,True
2001-01-23,5.0,0.01672554437107848,False,True
2001-01-24,4.0,0.010697461474941604,False,True
2001-01-25,4.0,0.010332363074120755,False,True
2001-01-26,2.0,0.0066635276539588565,False,True
2001-01-29,2.0,0.0065696899961931775,False,True
2001-01-30,2.0,0.00662938420252181,False,True
2001-01-31,2.0,0.0068718112066710295,False,True
2001-02-01,2.0,0.006584500796598234,False,True
2001-02-02,3.0,0.008237847418902784,False,True
2001-02-05,3.0,0.008159377055485428,False,True
2001-02-06,3.0,0.008194962780223016,False,True
2001-02-07,3.0,0.0077062475212838705,False,True
2001-02-08,3.0,0.0078093822816902945,False,True
2001-02-09,3.0,0.008525780917279218,False,True
2001-02-12,3.0,0.008375200493390059,False,True
2001-02-13,3.0,0.00847050446326483,False,True
2001-02-14,3.0,0.008438238358798587,False,True
2001-02-15,4.0,0.00887862780272991,False,True
2001-02-16,4.0,0.00967620323826555,False,True
2001-02-20,4.0,0.009874807437574469,False,True
2001-02-21,4.0,0.010522752298813252,False,True
2001-02-22,4.0,0.010077916779486197,True,True
2001-02-23,4.0,0.009561936640526672,False,True
2001-02-26,4.0,0.011162808284101877,False,True
2001-02-27,4.0,0.01114825703099175,False,True
2001-02-28,4.0,0.011394720023777045,False,True
2001-03-01,4.0,0.011528026794710157,False,True
2001-03-02,4.0,0.011279493256707967,False,True
2001-03-05,4.0,0.010719711090957146,False,True
2001-03-06,4.0,0.011355081110228819,False,True
2001-03-07,5.0,0.011667504688491055,False,True
2001-03-08,4.0,0.011340701812022607,False,True
2001-03-09,5.0,0.012067208266547646,False,True
2001-03-12,5.0,0.01588351523063591,True,True
2001-03-13,5.0,0.01629362027345682,False,True
2001-03-14,5.0,0.01738346547355152,True,True
